,cost,quantity,num_sold,percent_sold
12782,12.0,150.0,132.0,0.88
12783,38.57142857142857,3500.0,216.0,0.061714285714285715
12784,68.75,325.0,42.0,0.12923076923076923
12785,40.0,24.0,4.0,0.16666666666666666
12786,38.38333333333333,142.0,52.0,0.36619718309859156
12787,20.0,25.0,3.0,0.12
12788,5.0,100.0,51.0,0.51
12789,20.0,4.0,4.0,1.0
12790,9.0,100.0,27.0,0.27
12791,15.0,300.0,4.0,0.013333333333333334
12792,67.5,20.0,1.0,0.05
12793,21.5825,420.0,127.0,0.30238095238095236
12794,380.2033333333333,121.0,23.0,0.19008264462809918
12795,120.67,60.0,2.0,0.03333333333333333
12796,25.0,143.0,143.0,1.0
12797,32.413333333333334,1500.0,237.0,0.158
12798,35.0,30.0,6.0,0.2
12799,140.01,16.0,16.0,1.0
12800,17.91,100.0,4.0,0.04
12801,74.0,180.0,6.0,0.03333333333333333
12802,10.423333333333334,200.0,59.0,0.295
12803,20.107999999999997,375.0,55.0,0.14666666666666667
12804,84.0,200.0,1.0,0.005
12805,0.0,10.0,5.0,0.5
12806,10.0,15.0,12.0,0.8
12807,46.254999999999995,50.0,2.0,0.04
12808,10.0,62.0,9.0,0.14516129032258066
12809,15.0,30.0,12.0,0.4
12810,40.0,800.0,80.0,0.1
12811,70.0,200.0,0.0,0.0
12812,10.0,301.0,23.0,0.07641196013289037
12813,22.51,1000.0,36.0,0.036
12814,125.91,20.0,1.0,0.05
12815,9.12,330.0,194.0,0.5878787878787879
12816,41.45666666666667,1300.0,60.0,0.046153846153846156
12817,51.666666666666664,400.0,8.0,0.02
12818,32.5,120.0,30.0,0.25
12819,22.63,12.0,4.0,0.3333333333333333
12820,102.70833333333333,548.0,10.0,0.01824817518248175
12821,2.5,120.0,14.0,0.11666666666666667
12822,55.0,14.0,14.0,1.0
12823,26.0,520.0,0.0,0.0
12824,9.25,420.0,268.0,0.638095238095238
12825,52.855000000000004,63.0,62.0,0.9841269841269841
12826,20.0,75.0,7.0,0.09333333333333334
12827,0.0,500.0,0.0,0.0
12828,11.5,150.0,30.0,0.2
12829,28.5,50.0,23.0,0.46
12830,10.0,100.0,9.0,0.09
12831,,0.0,0.0,
12832,258.3333333333333,210.0,4.0,0.01904761904761905
12833,6.53,24.0,16.0,0.6666666666666666
12834,20.0,60.0,60.0,1.0
12835,20.666666666666668,64.0,32.0,0.5
12836,150.0,12.0,2.0,0.16666666666666666
12837,18.18,20.0,6.0,0.3
12838,1397.2800000000002,25.0,1.0,0.04
12839,2.5,348.0,105.0,0.3017241379310345
12840,26.166666666666668,1151.0,53.0,0.046046915725456126
12841,5.0,46.0,23.0,0.5
12842,50.98,100.0,28.0,0.28
12843,35.0,600.0,40.0,0.06666666666666667
12844,10.0,50.0,1.0,0.02
12845,2.025,240.0,133.0,0.5541666666666667
12846,11.015,60.0,4.0,0.06666666666666667
12847,10.666666666666666,70.0,47.0,0.6714285714285714
12848,18.566666666666666,300.0,14.0,0.04666666666666667
12849,6.095000000000001,500.0,97.0,0.194
12850,12.333333333333334,53.0,2.0,0.03773584905660377
12851,15.0,35.0,12.0,0.34285714285714286
12852,10.3,100.0,1.0,0.01
12853,25.0,50.0,16.0,0.32
12854,17.81,75.0,75.0,1.0
12855,60.0,100.0,1.0,0.01
12856,12.5,450.0,92.0,0.20444444444444446
12857,27.45,100.0,66.0,0.66
12858,312.83,16.0,15.0,0.9375
12859,192.85666666666668,135.0,0.0,0.0
12860,16.25,1850.0,1120.0,0.6054054054054054
12861,4.793636363636363,2750.0,88.0,0.032
12862,19.8,500.0,6.0,0.012
12863,75.0,350.0,0.0,0.0
12864,550.0,20.0,1.0,0.05
12865,52.165,55.0,30.0,0.5454545454545454
12866,180.82,220.0,37.0,0.16818181818181818
12867,24.52,12.0,8.0,0.6666666666666666
12868,45.88,15.0,15.0,1.0
12869,9.416666666666666,10000.0,369.0,0.0369
12870,95.45454545454545,640.0,1.0,0.0015625
12871,8.955,1100.0,999.0,0.9081818181818182
12872,31.91,20.0,4.0,0.2
12873,17.91,25.0,17.0,0.68
12874,25.0,25.0,12.0,0.48
12875,0.0,1000.0,1.0,0.001
12876,300.0,10.0,0.0,0.0
12877,25.0,1000.0,76.0,0.076
12878,416.88,180.0,34.0,0.18888888888888888
12879,1687.55,16.0,1.0,0.0625
12880,2216.2,30.0,15.0,0.5
12881,116.07249999999999,64.0,7.0,0.109375
12882,8.46,225.0,13.0,0.057777777777777775
12883,30.0,181.0,181.0,1.0
12884,10.384615384615385,555.0,515.0,0.9279279279279279
12885,9.61111111111111,360.0,39.0,0.10833333333333334
12886,8.65,400.0,25.0,0.0625
12887,8.65,400.0,28.0,0.07
12888,24.0,100.0,3.0,0.03
12889,28.333333333333332,60.0,30.0,0.5
12890,40.0,400.0,3.0,0.0075
12891,36.34,400.0,1.0,0.0025
12892,20.0,200.0,1.0,0.005
12893,17.91,400.0,119.0,0.2975
12894,5.0,135.0,117.0,0.8666666666666667
12895,17.5,500.0,286.0,0.572
12896,92.09,2.0,2.0,1.0
12897,10.0,60.0,25.0,0.4166666666666667
12898,0.0,100.0,1.0,0.01
12899,5.0,60.0,2.0,0.03333333333333333
12900,30.0,250.0,2.0,0.008
12901,15.0,1000.0,240.0,0.24
12902,20.0,500000.0,3.0,6e-06
12903,7.0,300.0,1.0,0.0033333333333333335
12904,22.5,1500.0,463.0,0.30866666666666664
12905,100.0,2.0,1.0,0.5
12906,9.0,140.0,1.0,0.007142857142857143
12907,22.85,6.0,1.0,0.16666666666666666
12908,12.666666666666666,600.0,145.0,0.24166666666666667
12909,36.666666666666664,1300.0,33.0,0.025384615384615384
12910,22.63,220.0,11.0,0.05
12911,15.0,200.0,16.0,0.08
12912,17.91,20.0,20.0,1.0
12913,52.5,800.0,635.0,0.79375
12914,100.0,425.0,373.0,0.8776470588235294
12915,45.0,20.0,7.0,0.35
12916,75.90875,172.0,8.0,0.046511627906976744
12917,100.0,50.0,0.0,0.0
12918,8.905,46.0,41.0,0.8913043478260869
12919,8.963333333333333,42.0,111.0,2.642857142857143
12920,8.0,86.0,86.0,1.0
12921,17.91,75.0,57.0,0.76
12922,60.0,26.0,20.0,0.7692307692307693
12923,42.5,40.0,1.0,0.025
12924,55.0,200.0,32.0,0.16
12925,12.5,2000.0,29.0,0.0145
12926,30.0,140.0,1.0,0.007142857142857143
12927,10.82,80.0,4.0,0.05
12928,63.199999999999996,37.0,2.0,0.05405405405405406
12929,7.5,500.0,462.0,0.924
12930,5.0,50.0,36.0,0.72
12931,37.47,600.0,79.0,0.13166666666666665
12932,10.0,100.0,11.0,0.11
12933,50.98,40.0,37.0,0.925
12934,20.0,100.0,14.0,0.14
12935,69.88,12.0,4.0,0.3333333333333333
12936,181.81999999999996,78.0,25.0,0.32051282051282054
12937,155.09,64.0,6.0,0.09375
12938,60.0,60.0,61.0,1.0166666666666666
12939,222.77142857142854,280.0,17.0,0.060714285714285714
12940,228.0,100.0,0.0,0.0
12941,12.0,25.0,2.0,0.08
12942,20.0,500.0,1.0,0.002
12943,225.0,18.0,4.0,0.2222222222222222
12944,10.0,1200.0,1200.0,1.0
12945,84.68666666666667,60.0,1.0,0.016666666666666666
12946,36.01,26.0,23.0,0.8846153846153846
12947,250.0,50.0,0.0,0.0
12948,35.0,400.0,112.0,0.28
12949,3.1166666666666667,450.0,5.0,0.011111111111111112
12950,50.0,100.0,2.0,0.02
12951,0.0,300.0,0.0,0.0
12952,16.975,1500.0,20.0,0.013333333333333334
12953,41.53,5.0,1.0,0.2
12954,25.0,40.0,13.0,0.325
12955,0.0,500.0,0.0,0.0
12956,112.15,450.0,8.0,0.017777777777777778
12957,10.0,220.0,25.0,0.11363636363636363
12958,50.0,96.0,13.0,0.13541666666666666
12959,27.355,400.0,3.0,0.0075
12960,89.0,488.0,64.0,0.13114754098360656
12961,62.0,214.0,5.0,0.02336448598130841
12962,61.39,16.0,11.0,0.6875
12963,17.5,300.0,6.0,0.02
12964,38.896,1050.0,297.0,0.28285714285714286
12965,46.25,40.0,3.0,0.075
12966,250.0,10.0,0.0,0.0
12967,33.24333333333333,300.0,146.0,0.4866666666666667
12968,13.5,500.0,1.0,0.002
12969,22.63,40.0,40.0,1.0
12970,22.0,100.0,3.0,0.03
12971,300.0,200.0,0.0,0.0
12972,5.0,200.0,0.0,0.0
12973,20.0,50.0,0.0,0.0
12974,15.0,50.0,1.0,0.02
12975,10.0,100.0,10.0,0.1
12976,5.0,1000.0,12.0,0.012
12977,8.54,20.0,7.0,0.35
12978,10.0,305.0,0.0,0.0
12979,135.6,30.0,11.0,0.36666666666666664
12980,21.25,450.0,44.0,0.09777777777777778
12981,26.99,115.0,115.0,1.0
12982,60.0,25.0,2.0,0.08
12983,5.0,500.0,5.0,0.01
12984,12.200000000000001,3900.0,118.0,0.030256410256410255
12985,9.285714285714286,373.0,260.0,0.6970509383378016
12986,20.0,20.0,1.0,0.05
12987,10.0,30.0,0.0,0.0
12988,6.0,120.0,2.0,0.016666666666666666
12989,15.0,50.0,2.0,0.04
12990,10.0,60.0,0.0,0.0
12991,40.0,200.0,64.0,0.32
12992,49.8,5750.0,0.0,0.0
12993,6.59,60.0,6.0,0.1
12994,10.0,50.0,7.0,0.14
12995,93.51,3.0,0.0,0.0
12996,10.0,100.0,3.0,0.03
12997,16.0,300.0,4.0,0.013333333333333334
12998,30.0,15.0,0.0,0.0
12999,75.0,500.0,0.0,0.0
13000,0.0,216.0,216.0,1.0
13001,27.36,75.0,35.0,0.4666666666666667
13002,78.66,150.0,100.0,0.6666666666666666
13003,25.0,12.0,12.0,1.0
13004,10.0,1300.0,14.0,0.010769230769230769
13005,25.0,299.0,270.0,0.903010033444816
13006,20.0,24.0,1.0,0.041666666666666664
13007,190.0,300.0,1.0,0.0033333333333333335
13008,14.69,31.0,31.0,1.0
13009,12.0,64.0,11.0,0.171875
13010,9.4,27.0,21.0,0.7777777777777778
13011,69.88,58.0,7.0,0.1206896551724138
13012,149.27,72.0,45.0,0.625
13013,13.755,100.0,87.0,0.87
13014,69.88,200.0,1.0,0.005
13015,100.0,100.0,68.0,0.68
13016,22.0,40.0,16.0,0.4
13017,12.666666666666666,448.0,428.0,0.9553571428571429
13018,200.0,20.0,4.0,0.2
13019,16.666666666666668,257.0,106.0,0.41245136186770426
13020,5.0,40.0,14.0,0.35
13021,35.87,50.0,27.0,0.54
13022,13.0,200.0,3.0,0.015
13023,23.955,151.0,29.0,0.19205298013245034
13024,5.0,5.0,1.0,0.2
13025,22.5,60.0,2.0,0.03333333333333333
13026,59.682500000000005,93.0,8.0,0.08602150537634409
13027,20.0,400.0,10.0,0.025
13028,1541.08,15.0,2.0,0.13333333333333333
13029,380.8333333333333,340.0,2.0,0.0058823529411764705
13030,135.0,240.0,52.0,0.21666666666666667
13031,150.0,81.0,78.0,0.9629629629629629
13032,50.45,35.0,35.0,1.0
13033,167.47,230.0,128.0,0.5565217391304348
13034,141.85999999999999,140.0,14.0,0.1
13035,17.91,30.0,25.0,0.8333333333333334
13036,12.06,132.0,92.0,0.696969696969697
13037,37.15,300.0,181.0,0.6033333333333334
13038,66.82608695652173,9600.0,49.0,0.005104166666666667
13039,18.333333333333332,105.0,31.0,0.29523809523809524
13040,250.0,15.0,4.0,0.26666666666666666
13041,62.5,200.0,9.0,0.045
13042,60.0,200.0,15.0,0.075
13043,20.0,30.0,38.0,1.2666666666666666
13044,110.0,23.0,10.0,0.43478260869565216
13045,5.0,250.0,54.0,0.216
13046,0.0,1000.0,18.0,0.018
13047,10.5,50.0,41.0,0.82
13048,282.1933333333333,2600.0,15.0,0.0057692307692307696
13049,7.0,1500.0,9.0,0.006
13050,7.0,1500.0,2.0,0.0013333333333333333
13051,7.0,1500.0,10.0,0.006666666666666667
13052,7.0,1500.0,15.0,0.01
13053,7.0,1500.0,7.0,0.004666666666666667
13054,7.0,1500.0,4.0,0.0026666666666666666
13055,7.0,1500.0,23.0,0.015333333333333332
13056,7.0,1500.0,67.0,0.04466666666666667
13057,7.0,1500.0,42.0,0.028
13058,7.0,1500.0,54.0,0.036
13059,10.822222222222223,1050.0,32.0,0.030476190476190476
13060,6.666666666666667,45.0,494.0,10.977777777777778
13061,18.333333333333332,26.0,63.0,2.423076923076923
13062,18.333333333333332,80.0,23.0,0.2875
13063,150.0,100.0,5.0,0.05
13064,30.0,200.0,16.0,0.08
13065,104.34666666666668,50.0,1.0,0.02
13066,14.209999999999999,69.0,158.0,2.289855072463768
13067,13.45,80.0,73.0,0.9125
13068,81.25,7000.0,2.0,0.00028571428571428574
13069,10.0,200.0,25.0,0.125
13070,15.0,80.0,29.0,0.3625
13071,8.0,75.0,2.0,0.02666666666666667
13072,550.0,30.0,2.0,0.06666666666666667
13073,13.45,171.0,13.0,0.07602339181286549
13074,24.994999999999997,600.0,127.0,0.21166666666666667
13075,46.26,300.0,86.0,0.2866666666666667
13076,100.0,4.0,1.0,0.25
13077,13.45,300.0,2.0,0.006666666666666667
13078,141.5,30.0,1.0,0.03333333333333333
13079,15.95,350.0,2.0,0.005714285714285714
13080,18.15,500.0,0.0,0.0
13081,0.0,30.0,0.0,0.0
13082,41.65,340.0,256.0,0.7529411764705882
13083,35.0,30.0,12.0,0.4
13084,,0.0,0.0,
13085,0.0,0.0,0.0,
13086,974.345,21.0,15.0,0.7142857142857143
13087,7.0,160.0,2.0,0.0125
13088,26.5,3980.0,87.0,0.021859296482412062
13089,7.909999999999999,3200.0,163.0,0.0509375
13090,5.0,40.0,2.0,0.05
13091,137.25,140.0,53.0,0.37857142857142856
13092,62.0,47.0,7.0,0.14893617021276595
13093,25.0,300.0,2.0,0.006666666666666667
13094,131.30666666666667,1200.0,137.0,0.11416666666666667
13095,12.5,200.0,53.0,0.265
13096,30.0,30.0,10.0,0.3333333333333333
13097,7.51,100.0,3.0,0.03
13098,10.0,135.0,27.0,0.2
13099,25.0,75.0,75.0,1.0
13100,24.5,517.0,46.0,0.08897485493230174
13101,15.118333333333334,40400.0,9.0,0.00022277227722772278
13102,32.08,20.0,3.0,0.15
13103,5.0,200.0,6.0,0.03
13104,6.59,50.0,16.0,0.32
13105,17.91,60.0,18.0,0.3
13106,5.0,200.0,9.0,0.045
13107,102.5,550.0,32.0,0.05818181818181818
13108,20.27,60.0,8.0,0.13333333333333333
13109,6.63,200.0,30.0,0.15
13110,20.0,30.0,2.0,0.06666666666666667
13111,9.5,1000.0,6.0,0.006
13112,15.086666666666666,810.0,278.0,0.3432098765432099
13113,200.0,1.0,1.0,1.0
13114,421.7,50.0,8.0,0.16
13115,100.0,50.0,22.0,0.44
13116,55.0,16.0,5.0,0.3125
13117,325.0,400.0,6.0,0.015
13118,37.75,200.0,104.0,0.52
13119,40.0,490.0,2.0,0.004081632653061225
13120,31.439999999999998,13.0,4.0,0.3076923076923077
13121,30.0,27.0,32.0,1.1851851851851851
13122,61.666666666666664,60.0,10.0,0.16666666666666666
13123,92.41,150.0,2.0,0.013333333333333334
13124,24.24,13.0,8.0,0.6153846153846154
13125,10.0,100.0,22.0,0.22
13126,137.5,30.0,7.0,0.23333333333333334
13127,15.0,500.0,16.0,0.032
13128,95.0,135.0,46.0,0.34074074074074073
13129,22.655,69.0,56.0,0.8115942028985508
13130,16.40833333333333,1100.0,93.0,0.08454545454545455
13131,69.88,50.0,5.0,0.1
13132,10.0,50.0,36.0,0.72
13133,16.666666666666668,3000.0,90.0,0.03
13134,6.095000000000001,40.0,13.0,0.325
13135,55.7,1.0,2.0,2.0
13136,40.0,60.0,18.0,0.3
13137,46.26,1.0,1.0,1.0
13138,105.0,12.0,8.0,0.6666666666666666
13139,27.5,125.0,45.0,0.36
13140,75.0,1.0,1.0,1.0
13141,45.782999999999994,1000.0,35.0,0.035
13142,0.0,200.0,60.0,0.3
13143,185.0,1500.0,1.0,0.0006666666666666666
13144,18.333333333333332,250.0,3.0,0.012
13145,10.0,100.0,2.0,0.02
13146,273.3333333333333,425.0,145.0,0.3411764705882353
13147,4.99,20.0,68.0,3.4
13148,7.0,48.0,50.0,1.0416666666666667
13149,52.5,100.0,94.0,0.94
13150,5.0,40.0,42.0,1.05
13151,1794.5,10.0,7.0,0.7
13152,17.857142857142858,7260.0,1198.0,0.1650137741046832
13153,28.333333333333332,250.0,0.0,0.0
13154,1497.5,122.0,1.0,0.00819672131147541
13155,10.333333333333334,180.0,28.0,0.15555555555555556
13156,10.333333333333334,180.0,69.0,0.38333333333333336
13157,22.5,92.0,74.0,0.8043478260869565
13158,10.63,40.0,14.0,0.35
13159,15.0,50.0,9.0,0.18
13160,6.0,100.0,8.0,0.08
13161,7.0,48.0,40.0,0.8333333333333334
13162,669.05,23.0,9.0,0.391304347826087
13163,12.0,230.0,134.0,0.5826086956521739
13164,0.0,160.0,60.0,0.375
13165,10.0,82.0,87.0,1.0609756097560976
13166,587.5,50.0,8.0,0.16
13167,20.0,70.0,971.0,13.871428571428572
13168,32.25,6.0,3.0,0.5
13169,13.43,320.0,4.0,0.0125
13170,17.5,200.0,3.0,0.015
13171,182.55,20.0,16.0,0.8
13172,25.0,22.0,22.0,1.0
13173,130.61,20.0,4.0,0.2
13174,11.11111111111111,293.0,18.0,0.06143344709897611
13175,10.0,70.0,20.0,0.2857142857142857
13176,32.08,100.0,6.0,0.06
13177,12.475,10.0,2.0,0.2
13178,15.0,60.0,65.0,1.0833333333333333
13179,175.0,35.0,0.0,0.0
13180,11.443999999999999,7198.0,943.0,0.13100861350375104
13181,34.92,150.0,74.0,0.49333333333333335
13182,20.0,17.0,15.0,0.8823529411764706
13183,65.155,250.0,226.0,0.904
13184,83.2375,13.0,2.0,0.15384615384615385
13185,77.625,169.0,165.0,0.9763313609467456
13186,5.0,150.0,146.0,0.9733333333333334
13187,950.22,200.0,1.0,0.005
13188,40.0,68.0,44.0,0.6470588235294118
13189,250.0,10.0,1.0,0.1
13190,150.0,59.0,6.0,0.1016949152542373
13191,25.0,14.0,6.0,0.42857142857142855
13192,20.0,50.0,0.0,0.0
13193,10.0,600.0,5.0,0.008333333333333333
13194,25.0,40.0,34.0,0.85
13195,12.5,70.0,21.0,0.3
13196,20.0,3.0,0.0,0.0
13197,9.64,80.0,9.0,0.1125
13198,15.0,9160.0,425.0,0.04639737991266375
13199,36.81,18.0,13.0,0.7222222222222222
13200,46.26,60.0,26.0,0.43333333333333335
13201,48.75,1200.0,13.0,0.010833333333333334
13202,499.0,105.0,4.0,0.0380952380952381
13203,4.05,20.0,15.0,0.75
13204,18.01,25.0,5.0,0.2
13205,20.0,230.0,13.0,0.05652173913043478
13206,8.0,3.0,2.0,0.6666666666666666
13207,1279.816,275.0,70.0,0.2545454545454545
13208,40.0,140.0,58.0,0.4142857142857143
13209,36.3475,200.0,111.0,0.555
13210,20.714285714285715,9306.0,90.0,0.009671179883945842
13211,5.066666666666666,2504.0,31.0,0.012380191693290734
13212,6.83,4100.0,4.0,0.000975609756097561
13213,5.066666666666666,2519.0,39.0,0.015482334259626836
13214,20.0,200.0,72.0,0.36
13215,75.0,75.0,22.0,0.29333333333333333
13216,40.59,40.0,8.0,0.2
13217,20.0,100.0,3.0,0.03
13218,11.255,315.0,91.0,0.28888888888888886
13219,32.08,11.0,7.0,0.6363636363636364
13220,42.5,24.0,7.0,0.2916666666666667
13221,0.0,150.0,5.0,0.03333333333333333
13222,995.0,4.0,0.0,0.0
13223,38.333333333333336,170.0,57.0,0.3352941176470588
13224,37.5,80.0,48.0,0.6
13225,20.0,100.0,0.0,0.0
13226,10.306666666666667,168.0,30.0,0.17857142857142858
13227,85.0,400.0,26.0,0.065
13228,13.11,210.0,79.0,0.3761904761904762
13229,49.5,200.0,0.0,0.0
13230,6.25,250.0,216.0,0.864
13231,18.55333333333333,135.0,71.0,0.5259259259259259
13232,50.0,50.0,9.0,0.18
13233,105.0,45.0,3.0,0.06666666666666667
13234,58.333333333333336,933.0,4.0,0.004287245444801715
13235,45.0,66.0,22.0,0.3333333333333333
13236,26.166666666666668,1134.0,34.0,0.029982363315696647
13237,70.0,150.0,0.0,0.0
13238,22.0,1000.0,451.0,0.451
13239,545.0,6.0,2.0,0.3333333333333333
13240,20.333333333333332,160.0,9.0,0.05625
13241,2.22,300.0,0.0,0.0
13242,295.0,17.0,17.0,1.0
13243,23.68,1200.0,213.0,0.1775
13244,33.173,460.0,92.0,0.2
13245,102.75,30.0,3.0,0.1
13246,10.0,65.0,48.0,0.7384615384615385
13247,78.33333333333333,215.0,215.0,1.0
13248,31.25,450.0,31.0,0.06888888888888889
13249,17.91,300.0,22.0,0.07333333333333333
13250,74.55,5.0,1.0,0.2
13251,10.0,250.0,46.0,0.184
13252,79.0,10.0,5.0,0.5
13253,56.0,287.0,180.0,0.627177700348432
13254,20.0,100.0,5.0,0.05
13255,17.83,40.0,1.0,0.025
13256,168.21,28.0,26.0,0.9285714285714286
13257,14.0,50.0,45.0,0.9
13258,752.5,160.0,49.0,0.30625
13259,103.75,90.0,2.0,0.022222222222222223
13260,666.0,100.0,0.0,0.0
13261,12.5,562.0,39.0,0.0693950177935943
13262,48.62,82.0,42.0,0.5121951219512195
13263,45.31,75.0,5.0,0.06666666666666667
13264,90.0,16.0,6.0,0.375
13265,531.0766666666666,31.0,0.0,0.0
13266,32.5,34.0,9.0,0.2647058823529412
13267,12.5,150.0,95.0,0.6333333333333333
13268,219.735,565.0,272.0,0.4814159292035398
13269,1001.4000000000001,26.0,18.0,0.6923076923076923
13270,27.5,275.0,18.0,0.06545454545454546
13271,45.0,500.0,7.0,0.014
13272,15.545,250.0,160.0,0.64
13273,25.0,30.0,4.0,0.13333333333333333
13274,37.01,40.0,21.0,0.525
13275,48.333333333333336,4300.0,140.0,0.03255813953488372
13276,0.0,20.0,2.0,0.1
13277,8.955,200.0,26.0,0.13
13278,92.56,20.0,20.0,1.0
13279,234.31,24.0,6.0,0.25
13280,10.0,3000.0,0.0,0.0
13281,46.51,62.0,62.0,1.0
13282,5.0,46.0,23.0,0.5
13283,101.955,1480.0,350.0,0.23648648648648649
13284,38.0,15.0,3.0,0.2
13285,125.0,8.0,8.0,1.0
13286,32.08,46.0,46.0,1.0
13287,16.25,2500.0,3.0,0.0012
13288,33.75,275.0,38.0,0.13818181818181818
13289,58.833333333333336,732.0,43.0,0.05874316939890711
13290,2100.0,40.0,4.0,0.1
13291,30.0,70.0,3.0,0.04285714285714286
13292,10.0,126.0,3.0,0.023809523809523808
13293,9.14,500.0,141.0,0.282
13294,11.067499999999999,60.0,4.0,0.06666666666666667
13295,16.666666666666668,300.0,9.0,0.03
13296,19.09,100.0,68.0,0.68
13297,7.0,120.0,39.0,0.325
13298,8.955,80.0,10.0,0.125
13299,36.95,10.0,4.0,0.4
13300,22.76,30.0,30.0,1.0
13301,125.0,16.0,16.0,1.0
13302,22.63,10.0,1.0,0.1
13303,80.0,23.0,318.0,13.826086956521738
13304,15.0,42.0,42.0,1.0
13305,35.0,90.0,64.0,0.7111111111111111
13306,10.0,2200.0,1.0,0.00045454545454545455
13307,55.0,14.0,14.0,1.0
13308,22.63,50.0,7.0,0.14
13309,149.0,2000.0,0.0,0.0
13310,16.25,433.0,24.0,0.05542725173210162
13311,11.666666666666666,80.0,49.0,0.6125
13312,8908.493333333334,420.0,10.0,0.023809523809523808
13313,20.0,2.0,2.0,1.0
13314,60.0,20.0,2.0,0.1
13315,100.0,14.0,10.0,0.7142857142857143
13316,130.22666666666666,10.0,10.0,1.0
13317,10.0,300.0,26.0,0.08666666666666667
13318,93.01,15.0,15.0,1.0
13319,4.0,150.0,12.0,0.08
13320,71.026,402.0,37.0,0.09203980099502487
13321,17.81,50.0,30.0,0.6
13322,12.5,1400.0,1389.0,0.9921428571428571
13323,9.0,15.0,27.0,1.8
13324,64.81,20.0,16.0,0.8
13325,40.0,20.0,6.0,0.3
13326,8.955,100.0,42.0,0.42
13327,27.51,46.0,49.0,1.065217391304348
13328,27.428571428571427,588.0,58.0,0.09863945578231292
13329,22.5,300.0,28.0,0.09333333333333334
13330,17.5,75.0,31.0,0.41333333333333333
13331,3.11,150.0,28.0,0.18666666666666668
13332,50.0,350.0,158.0,0.4514285714285714
13333,50.0,12.0,10.0,0.8333333333333334
13334,25.0,100.0,56.0,0.56
13335,90.0,570.0,10.0,0.017543859649122806
13336,21.215,320.0,26.0,0.08125
13337,0.0,450.0,12.0,0.02666666666666667
13338,33.38166666666667,403.0,31.0,0.07692307692307693
13339,683.2557142857142,1090.0,31.0,0.028440366972477066
13340,30.0,40.0,13.0,0.325
13341,1052.9766666666667,17.0,2.0,0.11764705882352941
13342,47.0,60.0,12.0,0.2
13343,42.5,40.0,1.0,0.025
13344,27.45,20.0,4.0,0.2
13345,22.63,20.0,20.0,1.0
13346,10.094736842105263,6755.0,764.0,0.11310140636565508
13347,7.0,75.0,58.0,0.7733333333333333
13348,3.7875,46.0,4.0,0.08695652173913043
13349,0.0,3000.0,1.0,0.0003333333333333333
13350,170.0,120.0,3.0,0.025
13351,9.23,23.0,7.0,0.30434782608695654
13352,3.5,8.0,8.0,1.0
13353,42.0,500.0,46.0,0.092
13354,250.0,500.0,1.0,0.002
13355,22.85,20.0,2.0,0.1
13356,5.180000000000001,138.0,20.0,0.14492753623188406
13357,35.86,30.0,1.0,0.03333333333333333
13358,757.22,48.0,8.0,0.16666666666666666
13359,10.0,1000.0,11.0,0.011
13360,46.26,150.0,22.0,0.14666666666666667
13361,25.0,3500.0,1.0,0.00028571428571428574
13362,16.666666666666668,200.0,2.0,0.01
13363,49.99,16.0,7.0,0.4375
13364,122.33333333333333,180.0,2.0,0.011111111111111112
13365,10.0,1000.0,1.0,0.001
13366,20.3,15.0,14.0,0.9333333333333333
13367,45.0,10.0,2.0,0.2
13368,10.0,30.0,2.0,0.06666666666666667
13369,290.0,12.0,1.0,0.08333333333333333
13370,87.0,27.0,13.0,0.48148148148148145
13371,6.87,20.0,20.0,1.0
13372,17.91,6.0,1.0,0.16666666666666666
13373,0.0,200.0,19.0,0.095
13374,11.0,80.0,15.0,0.1875
13375,12.0,300.0,8.0,0.02666666666666667
13376,22.5,900.0,2.0,0.0022222222222222222
13377,63.0,300.0,20.0,0.06666666666666667
13378,19.27,600.0,12.0,0.02
13379,57.0,78.0,12.0,0.15384615384615385
13380,20.0,200.0,33.0,0.165
13381,74.61,1.0,1.0,1.0
13382,7.51,10.0,10.0,1.0
13383,25.0,12.0,6.0,0.5
13384,20.5,40.0,40.0,1.0
13385,102.01,25.0,21.0,0.84
13386,9.254999999999999,382.0,242.0,0.6335078534031413
13387,75.0,6.0,1.0,0.16666666666666666
13388,10.135,300.0,17.0,0.056666666666666664
13389,3.0,200.0,17.0,0.085
13390,4.205,40.0,18.0,0.45
13391,75.0,35.0,34.0,0.9714285714285714
13392,18.0,12.0,142.0,11.833333333333334
13393,175.0,44.0,4.0,0.09090909090909091
13394,17.91,50.0,21.0,0.42
13395,12.5,100.0,6.0,0.06
13396,25.0,2000.0,435.0,0.2175
13397,5.0,400.0,2.0,0.005
13398,60.0,60.0,33.0,0.55
13399,12.5,60.0,16.0,0.26666666666666666
13400,10.0,100.0,7.0,0.07
13401,5.0,40.0,21.0,0.525
13402,112.41,5.0,3.0,0.6
13403,21.25,3030.0,103.0,0.03399339933993399
13404,41.53,24.0,11.0,0.4583333333333333
13405,50.0,20.0,1.0,0.05
13406,35.0,400.0,6.0,0.015
13407,22.63,5.0,2.0,0.4
13408,13.18,25.0,22.0,0.88
13409,176.66666666666666,115.0,0.0,0.0
13410,5.0,1000.0,1.0,0.001
13411,8.333333333333334,300.0,36.0,0.12
13412,75.0,14.0,3.0,0.21428571428571427
13413,30.0,150.0,15.0,0.1
13414,17.905,30.0,5.0,0.16666666666666666
13415,10.0,20.0,2.0,0.1
